Arquivo,solo,conceitos,cultura,culturaClasse1,animal,tecnologia,tecnologiaClasse,regiao,uf
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organico,'sistemas de producao',SE,SP
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organico,'sistemas de producao',N,TO
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organico,'sistemas de producao',N,TO
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organico,'sistemas de producao',N,PA
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organico,'sistemas de producao',N,PA
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organicos,'sistemas de producao',NE,PB
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organicos,'sistemas de producao',NE,PB
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organicos,'sistemas de producao',NE,PE
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organicos,'sistemas de producao',NE,PE
A_4628.2008061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organicos,'sistemas de producao',NE,MA
A_347.2009061500000.txt,?,'desenvolvimento rural sustentavel',?,?,?,manejo,solo,N,AM
A_347.2009061500000.txt,?,'desenvolvimento rural sustentavel',?,?,?,agroecossistema,'sistemas de producao',N,AM
A_347.2009061500000.txt,?,'desenvolvimento rural sustentavel',?,?,?,agroecossistema,'sistemas de producao',N,AM
A_347.2009061500000.txt,?,'desenvolvimento rural sustentavel',?,?,?,agroecossistema,ecologia,N,AM
A_347.2009061500000.txt,?,trabalho,?,?,?,'transicao agroecologica',ecologia,N,AM
A_347.2009061500000.txt,?,trabalho,?,?,?,manejo,solo,N,AM
A_347.2009061500000.txt,?,trabalho,?,?,?,agroecossistema,'sistemas de producao',N,AM
A_347.2009061500000.txt,?,trabalho,?,?,?,agroecossistema,'sistemas de producao',N,AM
A_347.2009061500000.txt,?,trabalho,?,?,?,agroecossistema,ecologia,N,AM
A_2234.2002061500000.txt,?,trabalho,coentro,horticolas,?,agroextrativismo,'sistemas de producao',N,AM
A_1965.2004061500000.txt,?,'agricultura familiar',babosa,'plantas medicinais e aromaticas',?,?,?,NE,MA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',mandioca,'culturas agricolas',caprino,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',mandioca,'culturas agricolas',caprino,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',mandioca,'culturas agricolas',caprino,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',mandioca,'culturas agricolas',aves,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',mandioca,'culturas agricolas',aves,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',mandioca,'culturas agricolas',aves,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',mandioca,'culturas agricolas',aves,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',caprino,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',caprino,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',caprino,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',caprino,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',aves,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',aves,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',aves,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',aves,organicos,'sistemas de producao',NE,BA
A_4918.2009061500000.txt,?,'meio ambiente',dende,?,gado,'cobertura vegetal',ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',dende,?,gado,biomassa,ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',amendoim,?,gado,manejo,solo,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',amendoim,?,gado,'cobertura vegetal',ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',amendoim,?,gado,biomassa,ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',mamona,'culturas agricolas',gado,manejo,solo,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',mamona,'culturas agricolas',gado,'cobertura vegetal',ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',mamona,'culturas agricolas',gado,biomassa,ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',girassol,'culturas agricolas',gado,manejo,solo,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',girassol,'culturas agricolas',gado,'cobertura vegetal',ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',girassol,'culturas agricolas',gado,biomassa,ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente','amendoim forrageiro','adubos verdes',gado,manejo,solo,N,PA
A_4918.2009061500000.txt,?,'meio ambiente','amendoim forrageiro','adubos verdes',gado,'cobertura vegetal',ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente','amendoim forrageiro','adubos verdes',gado,biomassa,ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',soja,'culturas agricolas',gado,manejo,solo,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',soja,'culturas agricolas',gado,'cobertura vegetal',ecologia,N,PA
A_4918.2009061500000.txt,?,'meio ambiente',soja,'culturas agricolas',gado,biomassa,ecologia,N,PA
A_4918.2009061500000.txt,?,'agricultura familiar',dende,?,gado,manejo,solo,N,PA
A_4936.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,'producao organica',planta,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,'producao organica','sistemas de producao',NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,manejo,solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,'manejo da cultura',?,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica',solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica',planta,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica','sistemas de producao',NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,manejo,solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'manejo da cultura',?,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,'producao organica',solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,'producao organica',planta,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,'producao organica','sistemas de producao',NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,manejo,solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,'manejo da cultura',?,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,'producao organica',solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,'producao organica',planta,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,'producao organica','sistemas de producao',NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,manejo,solo,NE,BA
A_1962.2010061500000.txt,?,'desenvolvimento local',mandioca,'culturas agricolas',?,manejo,solo,SE,MG
A_1962.2010061500000.txt,?,'desenvolvimento local',cupuacu,'arboreas frutiferas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'desenvolvimento local',cupuacu,'arboreas frutiferas',?,manejo,solo,SE,MG
A_1962.2010061500000.txt,?,'desenvolvimento local',banana,'culturas agricolas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'desenvolvimento local',banana,'culturas agricolas',?,manejo,solo,SE,MG
A_1962.2010061500000.txt,?,'desenvolvimento local',laranja,'arboreas frutiferas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'desenvolvimento local',laranja,'arboreas frutiferas',?,manejo,solo,SE,MG
A_1962.2010061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,manejo,solo,SE,MG
A_1962.2010061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,manejo,solo,SE,MG
A_1962.2010061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,manejo,solo,SE,MG
A_1962.2010061500000.txt,?,'agricultura familiar',laranja,'arboreas frutiferas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'agricultura familiar',laranja,'arboreas frutiferas',?,manejo,solo,SE,MG
A_1962.2010061500000.txt,?,'comunidades rurais',mandioca,'culturas agricolas',?,manejo,solo,CO,GO
A_1962.2010061500000.txt,?,'comunidades rurais',mandioca,'culturas agricolas',?,manejo,solo,SE,MG
A_1962.2010061500000.txt,?,'comunidades rurais',cupuacu,'arboreas frutiferas',?,manejo,solo,CO,GO
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,BA
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,BA
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,PE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,PE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,PE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,CE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,CE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,CE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,PI
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,PI
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,PI
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,MA
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,MA
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,MA
A_4012.2010061500000.txt,?,'agricultura familiar',palmeira,'arboreas madeira semente produtos',?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,'agricultura familiar',coentro,horticolas,?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,'agricultura familiar',algodao,'culturas agricolas',?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,ciencia,mamona,'culturas agricolas',?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,ciencia,coentro,horticolas,?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,ciencia,algodao,'culturas agricolas',?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,trabalho,mamona,'culturas agricolas',?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,trabalho,coentro,horticolas,?,biomassa,ecologia,SE,RJ
A_4012.2010061500000.txt,?,trabalho,algodao,'culturas agricolas',?,biomassa,ecologia,SE,RJ
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,palmeira,'arboreas madeira semente produtos',?,agroecossistema,ecologia,CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,manejo,solo,CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,ciencia,coentro,horticolas,?,agroecossistema,ecologia,CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,manejo,solo,CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,safs,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,agroecossistema,'sistemas de producao',CO,MS
A_2212.2012061500000.txt,?,trabalho,palmeira,'arboreas madeira semente produtos',?,agroecossistema,ecologia,CO,MS
A_2212.2012061500000.txt,?,trabalho,coentro,horticolas,?,manejo,solo,CO,MS
A_1685.2015061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,?,?,SE,MG
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,organico,'sistemas de producao',S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,'ecologia vegetal',ecologia,S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,'transicao agroecologica',ecologia,S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,'producao organica',solo,S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,'producao organica',planta,S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,'producao organica','sistemas de producao',S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,'manejo organico',solo,S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,manejo,solo,S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,adubacao,solo,S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,organicos,'sistemas de producao',S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,organicos,'sistemas de producao',S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,agroecossistema,'sistemas de producao',S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,agroecossistema,'sistemas de producao',S,RS
A_125.2014061500000.txt,?,'meio ambiente',batata,horticolas,?,agroecossistema,ecologia,S,RS
A_125.2014061500000.txt,?,'meio ambiente',cenoura,horticolas,?,organico,'sistemas de producao',S,RS
A_125.2014061500000.txt,?,'meio ambiente',cenoura,horticolas,?,organico,'sistemas de producao',S,RS
A_125.2014061500000.txt,?,'meio ambiente',cenoura,horticolas,?,'ecologia vegetal',ecologia,S,RS
A_125.2014061500000.txt,?,'meio ambiente',cenoura,horticolas,?,'transicao agroecologica',ecologia,S,RS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,organico,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,'transicao agroecologica',ecologia,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,manejo,solo,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,adubacao,solo,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,organicos,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,organicos,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,agroecossistema,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,agroecossistema,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',crotalaria,'adubos verdes',suino,agroecossistema,ecologia,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,organico,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,organico,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,'transicao agroecologica',ecologia,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,manejo,solo,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,adubacao,solo,CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,organicos,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,organicos,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,agroecossistema,'sistemas de producao',CO,MS
A_1192.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,agroecossistema,'sistemas de producao',CO,MS
A_1507.1999061500000.txt,?,trabalho,?,?,?,?,?,N,AC
A_5639.1993061500000.txt,?,?,?,?,?,manejo,solo,SE,MG
A_2195.2012061500000.txt,latossolo,trabalho,mandioca,'culturas agricolas',?,adubacao,solo,N,PA
A_2914.2010061500000.txt,?,trabalho,babosa,'plantas medicinais e aromaticas',?,geoprocessamento,geotecnologias,NE,MA
A_2914.2010061500000.txt,?,trabalho,babosa,'plantas medicinais e aromaticas',?,geoprocessamento,geotecnologias,N,PA
A_6084.2016061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,'adubacao organica',planta,NE,BA
A_6084.2016061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,adubacao,solo,NE,BA
A_3146.2008061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,?,?,CO,MT
A_3146.2008061500000.txt,latossolo,'agricultura familiar',coentro,horticolas,?,?,?,CO,MT
A_3146.2008061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,?,?,CO,MT
A_3146.2008061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,?,?,CO,MT
A_3146.2008061500000.txt,latossolo,trabalho,coentro,horticolas,?,?,?,CO,MT
A_2619.2010061500000.txt,latossolo,trabalho,coentro,horticolas,?,organico,'sistemas de producao',NE,MA
A_2619.2010061500000.txt,latossolo,trabalho,coentro,horticolas,?,manejo,solo,NE,MA
A_2619.2010061500000.txt,latossolo,trabalho,coentro,horticolas,?,organicos,'sistemas de producao',NE,MA
A_2619.2010061500000.txt,latossolo,trabalho,coentro,horticolas,?,organicos,'sistemas de producao',NE,MA
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,organico,'sistemas de producao',N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,'manejo do solo',?,N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,'adubacao organica',solo,N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,'adubacao organica',planta,N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,manejo,solo,N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,adubacao,solo,N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,'sementes crioulas',solo,N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,safs,'sistemas de producao',N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,safs,'sistemas de producao',N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,organicos,'sistemas de producao',N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,organicos,'sistemas de producao',N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,agroecossistema,'sistemas de producao',N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,agroecossistema,'sistemas de producao',N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,agroecossistema,ecologia,N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,suino,organico,'sistemas de producao',N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,suino,organico,'sistemas de producao',N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,suino,'manejo do solo',?,N,RO
A_4466.2010061500000.txt,?,'meio ambiente',batata,horticolas,suino,'adubacao organica',solo,N,RO
A_4684.2007061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,drenagem,'engenharia agricola',N,PA
A_4684.2007061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,drenagem,'engenharia agricola',N,PA
A_4684.2007061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,drenagem,'engenharia agricola',N,PA
A_4684.2007061500000.txt,?,trabalho,cupuacu,'arboreas frutiferas',?,drenagem,'engenharia agricola',N,PA
A_4684.2007061500000.txt,?,trabalho,banana,'culturas agricolas',?,drenagem,'engenharia agricola',N,PA
A_1732.2014061500000.txt,?,?,?,?,?,agroecossistema,'sistemas de producao',N,AM
A_1732.2014061500000.txt,?,?,?,?,?,agroecossistema,ecologia,N,AM
A_4404.2015061500000.txt,?,'conhecimento local',?,?,?,agroextrativismo,'sistemas de producao',NE,MA
A_4404.2015061500000.txt,?,'comunidades tradicionais',?,?,?,manejo,solo,NE,MA
A_4404.2015061500000.txt,?,'comunidades tradicionais',?,?,?,agroextrativismo,'sistemas de producao',NE,MA
A_4426.1984061500000.txt,?,?,soja,'culturas agricolas',?,?,?,N,AP
A_4736.2014061500000.txt,?,trabalho,cafe,?,?,organico,'sistemas de producao',SE,MG
A_4736.2014061500000.txt,?,trabalho,cafe,?,?,organicos,'sistemas de producao',SE,MG
A_4736.2014061500000.txt,?,trabalho,cafe,?,?,organicos,'sistemas de producao',SE,MG
A_4730.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,organico,'sistemas de producao',S,RS
A_4730.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,'producao organica',solo,S,RS
A_4730.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,'producao organica',planta,S,RS
A_4730.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,'producao organica','sistemas de producao',S,RS
A_4730.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,organicos,'sistemas de producao',S,RS
A_4730.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,organicos,'sistemas de producao',S,RS
A_4730.2013061500000.txt,?,trabalho,batata,horticolas,?,organico,'sistemas de producao',S,RS
A_4730.2013061500000.txt,?,trabalho,batata,horticolas,?,organico,'sistemas de producao',S,RS
A_4730.2013061500000.txt,?,trabalho,batata,horticolas,?,'producao organica',solo,S,RS
A_4730.2013061500000.txt,?,trabalho,batata,horticolas,?,'producao organica',planta,S,RS
A_4730.2013061500000.txt,?,trabalho,batata,horticolas,?,'producao organica','sistemas de producao',S,RS
A_4730.2013061500000.txt,?,trabalho,batata,horticolas,?,organicos,'sistemas de producao',S,RS
A_4730.2013061500000.txt,?,trabalho,batata,horticolas,?,organicos,'sistemas de producao',S,RS
A_1743.2005061500000.txt,?,trabalho,?,?,?,drenagem,'engenharia agricola',NE,BA
A_6340.2004061500000.txt,?,'agricultura familiar',?,?,?,manejo,solo,SE,MG
A_6340.2004061500000.txt,?,trabalho,?,?,?,manejo,solo,NE,BA
A_6340.2004061500000.txt,?,trabalho,?,?,?,manejo,solo,SE,MG
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,'cobertura vegetal',ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,adubacao,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,agroecossistema,ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,crotalaria,'adubos verdes',suino,biomassa,ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,manejo,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,'cobertura vegetal',ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,adubacao,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,agroecossistema,ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,caruru,horticolas,suino,biomassa,ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,manejo,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,'cobertura vegetal',ecologia,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,adubacao,solo,CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,agroecossistema,'sistemas de producao',CO,MS
A_1999.2010061500000.txt,latossolo,trabalho,amendoim,?,suino,agroecossistema,'sistemas de producao',CO,MS
A_2226.2015061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,manejo,solo,N,AC
A_2226.2015061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,adubacao,solo,N,AC
A_2226.2015061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',?,'manejo do solo',?,N,AC
A_2226.2015061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',?,manejo,solo,N,AC
