Arquivo,solo,conceitos,cultura,culturaClasse1,animal,tecnologia,tecnologiaClasse,regiao,uf
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',caprino,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',caprino,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',caprino,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',caprino,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',aves,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',aves,organico,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',aves,organicos,'sistemas de producao',NE,BA
A_4758.2012061500000.txt,neossolo,'agricultura familiar',milho,'culturas agricolas',aves,organicos,'sistemas de producao',NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,'producao organica',planta,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,'producao organica','sistemas de producao',NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,manejo,solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',batata,horticolas,?,'manejo da cultura',?,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica',solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica',planta,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica','sistemas de producao',NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,manejo,solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'manejo da cultura',?,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,'producao organica',solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,'producao organica',planta,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,'producao organica','sistemas de producao',NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,manejo,solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',melancia,'culturas agricolas',?,'manejo da cultura',?,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,'producao organica',solo,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,'producao organica',planta,NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,'producao organica','sistemas de producao',NE,BA
A_4936.2013061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,manejo,solo,NE,BA
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,BA
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,BA
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,PE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,PE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,PE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,CE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,CE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,CE
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,PI
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,PI
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,PI
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,MA
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,'sistemas de producao',NE,MA
A_1942.2013061500000.txt,?,trabalho,melao,?,abelha,agroecossistema,ecologia,NE,MA
A_2914.2010061500000.txt,?,trabalho,babosa,'plantas medicinais e aromaticas',?,geoprocessamento,geotecnologias,NE,MA
A_6084.2016061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,'adubacao organica',planta,NE,BA
A_6084.2016061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,adubacao,solo,NE,BA
A_2619.2010061500000.txt,latossolo,trabalho,coentro,horticolas,?,organico,'sistemas de producao',NE,MA
A_2619.2010061500000.txt,latossolo,trabalho,coentro,horticolas,?,manejo,solo,NE,MA
A_2619.2010061500000.txt,latossolo,trabalho,coentro,horticolas,?,organicos,'sistemas de producao',NE,MA
A_2619.2010061500000.txt,latossolo,trabalho,coentro,horticolas,?,organicos,'sistemas de producao',NE,MA
A_4404.2015061500000.txt,?,'conhecimento local',?,?,?,agroextrativismo,'sistemas de producao',NE,MA
A_4404.2015061500000.txt,?,'comunidades tradicionais',?,?,?,manejo,solo,NE,MA
A_4404.2015061500000.txt,?,'comunidades tradicionais',?,?,?,agroextrativismo,'sistemas de producao',NE,MA
A_1743.2005061500000.txt,?,trabalho,?,?,?,drenagem,'engenharia agricola',NE,BA
A_6340.2004061500000.txt,?,trabalho,?,?,?,manejo,solo,NE,BA
A_3838.2011061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,'agricultura familiar',pimentao,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,'agricultura familiar',pimentao,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,'agricultura familiar',coentro,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,'agricultura familiar',babosa,'plantas medicinais e aromaticas',suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,ciencia,pimenta,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,ciencia,mandioca,'culturas agricolas',suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,ciencia,pimentao,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,ciencia,pimentao,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,ciencia,coentro,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,ciencia,babosa,'plantas medicinais e aromaticas',suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,trabalho,pimenta,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,trabalho,mandioca,'culturas agricolas',suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,trabalho,pimentao,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,trabalho,pimentao,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,trabalho,coentro,horticolas,suino,adubacao,solo,NE,BA
A_3838.2011061500000.txt,?,trabalho,babosa,'plantas medicinais e aromaticas',suino,adubacao,solo,NE,BA
A_4877.2009061500000.txt,?,'agricultura familiar',abobora,'culturas agricolas',?,?,?,NE,PE
A_4877.2009061500000.txt,?,'agricultura familiar',abobora,'culturas agricolas',?,?,?,NE,MA
A_3758.2010061500000.txt,?,'desenvolvimento local',pimenta,horticolas,?,agroecossistema,'sistemas de producao',NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',pimenta,horticolas,?,agroecossistema,'sistemas de producao',NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',pimenta,horticolas,?,agroecossistema,ecologia,NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',milho,'culturas agricolas',?,manejo,solo,NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',milho,'culturas agricolas',?,agroecossistema,'sistemas de producao',NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',milho,'culturas agricolas',?,agroecossistema,'sistemas de producao',NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',milho,'culturas agricolas',?,agroecossistema,ecologia,NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',urucum,'arboreas adubacaoverde e massa verde',?,manejo,solo,NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',urucum,'arboreas adubacaoverde e massa verde',?,agroecossistema,'sistemas de producao',NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',urucum,'arboreas adubacaoverde e massa verde',?,agroecossistema,'sistemas de producao',NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',urucum,'arboreas adubacaoverde e massa verde',?,agroecossistema,ecologia,NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',feijao,'culturas agricolas',?,manejo,solo,NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',feijao,'culturas agricolas',?,agroecossistema,'sistemas de producao',NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',feijao,'culturas agricolas',?,agroecossistema,'sistemas de producao',NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',feijao,'culturas agricolas',?,agroecossistema,ecologia,NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',coentro,horticolas,?,manejo,solo,NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',coentro,horticolas,?,agroecossistema,'sistemas de producao',NE,PB
A_3758.2010061500000.txt,?,'desenvolvimento local',coentro,horticolas,?,agroecossistema,'sistemas de producao',NE,PB
A_2813.2007061500000.txt,?,?,cassia,'arboreas madeira semente produtos',?,?,?,NE,PE
A_2813.2007061500000.txt,?,?,babosa,'plantas medicinais e aromaticas',?,?,?,NE,PE
A_1358.2007061500000.txt,?,trabalho,coentro,horticolas,abelha,?,?,NE,BA
A_3761.2014061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organico,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organicos,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',gergelim,'culturas agricolas',?,organicos,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',mamona,'culturas agricolas',?,organico,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',mamona,'culturas agricolas',?,organico,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',mamona,'culturas agricolas',?,organicos,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',mamona,'culturas agricolas',?,organicos,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',algodao,'culturas agricolas',?,organico,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',algodao,'culturas agricolas',?,organico,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',algodao,'culturas agricolas',?,organicos,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,'agricultura familiar',algodao,'culturas agricolas',?,organicos,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,ciencia,gergelim,'culturas agricolas',?,organico,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,ciencia,gergelim,'culturas agricolas',?,organico,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,ciencia,gergelim,'culturas agricolas',?,organicos,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,ciencia,gergelim,'culturas agricolas',?,organicos,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,ciencia,mamona,'culturas agricolas',?,organico,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,ciencia,mamona,'culturas agricolas',?,organico,'sistemas de producao',NE,PI
A_3761.2014061500000.txt,?,ciencia,mamona,'culturas agricolas',?,organicos,'sistemas de producao',NE,PI
A_4307.2015061500000.txt,?,trabalho,?,?,?,?,?,NE,BA
A_4307.2015061500000.txt,?,trabalho,?,?,?,?,?,NE,PE
A_1938.2015061500000.txt,?,trabalho,?,?,?,agroecossistema,'sistemas de producao',NE,BA
A_1938.2015061500000.txt,?,trabalho,?,?,?,agroecossistema,ecologia,NE,BA
A_2650.2010061500000.txt,neossolo,trabalho,crotalaria,'adubos verdes',suino,organico,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,crotalaria,'adubos verdes',suino,safs,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,crotalaria,'adubos verdes',suino,safs,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,crotalaria,'adubos verdes',suino,organicos,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,crotalaria,'adubos verdes',suino,organicos,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,mandioca,'culturas agricolas',suino,organico,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,mandioca,'culturas agricolas',suino,organico,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,mandioca,'culturas agricolas',suino,safs,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,mandioca,'culturas agricolas',suino,safs,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,mandioca,'culturas agricolas',suino,organicos,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,mandioca,'culturas agricolas',suino,organicos,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,milho,'culturas agricolas',suino,organico,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,milho,'culturas agricolas',suino,organico,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,milho,'culturas agricolas',suino,safs,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,milho,'culturas agricolas',suino,safs,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,milho,'culturas agricolas',suino,organicos,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,milho,'culturas agricolas',suino,organicos,'sistemas de producao',NE,PE
A_2650.2010061500000.txt,neossolo,trabalho,jatoba,'arboreas madeira semente produtos',suino,organico,'sistemas de producao',NE,PE
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,organico,'sistemas de producao',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,'manejo do solo',?,NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,drenagem,'engenharia agricola',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,'transicao agroecologica',ecologia,NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,manejo,solo,NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,'manejo ecologico','sistemas de producao',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,'manejo ecologico',ecologia,NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,adubacao,solo,NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,organicos,'sistemas de producao',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,organicos,'sistemas de producao',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,agroecossistema,'sistemas de producao',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,agroecossistema,'sistemas de producao',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',milho,'culturas agricolas',peixe,agroecossistema,ecologia,NE,PB
A_652.2010061500000.txt,?,'meio ambiente',mamona,'culturas agricolas',peixe,organico,'sistemas de producao',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',mamona,'culturas agricolas',peixe,organico,'sistemas de producao',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',mamona,'culturas agricolas',peixe,'manejo do solo',?,NE,PB
A_652.2010061500000.txt,?,'meio ambiente',mamona,'culturas agricolas',peixe,drenagem,'engenharia agricola',NE,PB
A_652.2010061500000.txt,?,'meio ambiente',mamona,'culturas agricolas',peixe,'transicao agroecologica',ecologia,NE,PB
A_3748.2012061500000.txt,?,trabalho,coco,'arboreas frutiferas',?,?,?,NE,PB
A_3748.2012061500000.txt,?,trabalho,pimentao,horticolas,?,?,?,NE,PB
A_3748.2012061500000.txt,?,trabalho,pimentao,horticolas,?,?,?,NE,PB
A_68.2005061500000.txt,?,'agricultura familiar',coentro,horticolas,?,'sistemas ag?arios','sistemas de producao',NE,BA
A_68.2005061500000.txt,?,trabalho,coentro,horticolas,?,'sistemas ag?arios','sistemas de producao',NE,BA
A_5070.2007061500000.txt,?,'meio ambiente',araca,?,?,organico,'sistemas de producao',NE,PB
A_5070.2007061500000.txt,?,'meio ambiente',araca,?,?,organico,'sistemas de producao',NE,PE
A_5070.2007061500000.txt,?,'meio ambiente',araca,?,?,organico,'sistemas de producao',NE,PE
A_5070.2007061500000.txt,?,'meio ambiente',araca,?,?,organico,'sistemas de producao',NE,MA
A_5070.2007061500000.txt,?,'meio ambiente',araca,?,?,organico,'sistemas de producao',NE,MA
A_5070.2007061500000.txt,?,'meio ambiente',araca,?,?,'manejo nos cultivos',?,NE,PB
A_5070.2007061500000.txt,?,'meio ambiente',araca,?,?,'manejo nos cultivos',?,NE,PE
A_5070.2007061500000.txt,?,'meio ambiente',araca,?,?,'manejo nos cultivos',?,NE,MA
A_5953.2004061500000.txt,?,?,milho,'culturas agricolas',?,?,?,NE,PE
A_5953.2004061500000.txt,?,?,milho,'culturas agricolas',?,?,?,NE,AL
A_5953.2004061500000.txt,?,?,milho,'culturas agricolas',?,?,?,NE,SE
A_2722.2014061500000.txt,?,?,?,?,?,organico,'sistemas de producao',NE,BA
A_2722.2014061500000.txt,?,?,?,?,?,organico,'sistemas de producao',NE,BA
A_2722.2014061500000.txt,?,?,?,?,?,organicos,'sistemas de producao',NE,BA
A_2722.2014061500000.txt,?,?,?,?,?,organicos,'sistemas de producao',NE,BA
A_4824.2012061500000.txt,?,'agricultura familiar',coentro,horticolas,?,?,?,NE,PB
A_4824.2012061500000.txt,?,'agricultura familiar',leucena,'arboreas adubacaoverde e massa verde',?,?,?,NE,PB
A_4824.2012061500000.txt,?,'agricultura familiar',algodao,'culturas agricolas',?,?,?,NE,PB
A_4824.2012061500000.txt,?,ciencia,mamona,'culturas agricolas',?,?,?,NE,PB
A_4824.2012061500000.txt,?,ciencia,coentro,horticolas,?,?,?,NE,PB
A_4824.2012061500000.txt,?,ciencia,leucena,'arboreas adubacaoverde e massa verde',?,?,?,NE,PB
A_4824.2012061500000.txt,?,ciencia,algodao,'culturas agricolas',?,?,?,NE,PB
A_4824.2012061500000.txt,?,trabalho,mamona,'culturas agricolas',?,?,?,NE,PB
A_4824.2012061500000.txt,?,trabalho,coentro,horticolas,?,?,?,NE,PB
A_4824.2012061500000.txt,?,trabalho,leucena,'arboreas adubacaoverde e massa verde',?,?,?,NE,PB
A_4824.2012061500000.txt,?,trabalho,algodao,'culturas agricolas',?,?,?,NE,PB
A_4526.2006061500000.txt,?,?,arroz,'culturas agricolas',?,agroecossistema,'sistemas de producao',NE,BA
A_4526.2006061500000.txt,?,?,arroz,'culturas agricolas',?,agroecossistema,ecologia,NE,BA
A_4526.2006061500000.txt,?,?,maca,'arboreas frutiferas',?,agroecossistema,'sistemas de producao',NE,BA
A_4526.2006061500000.txt,?,?,maca,'arboreas frutiferas',?,agroecossistema,'sistemas de producao',NE,BA
A_4526.2006061500000.txt,?,?,maca,'arboreas frutiferas',?,agroecossistema,ecologia,NE,BA
A_1242.2007061500000.txt,?,?,?,?,?,'producao organica',planta,NE,BA
A_1242.2007061500000.txt,?,?,?,?,?,'producao organica','sistemas de producao',NE,BA
A_3606.2013061500000.txt,?,'comunidades rurais',umbu,'arboreas frutiferas',?,?,?,NE,BA
A_1396.2003061500000.txt,?,'agricultura familiar',maracuja,'culturas agricolas',?,?,?,NE,PE
A_1396.2003061500000.txt,?,'agricultura familiar',maracuja,'culturas agricolas',?,?,?,NE,MA
A_1396.2003061500000.txt,?,'agricultura familiar',goiaba,'arboreas frutiferas',?,?,?,NE,PB
A_1396.2003061500000.txt,?,'agricultura familiar',goiaba,'arboreas frutiferas',?,?,?,NE,PE
A_1396.2003061500000.txt,?,'agricultura familiar',goiaba,'arboreas frutiferas',?,?,?,NE,MA
A_1396.2003061500000.txt,?,trabalho,maracuja,'culturas agricolas',?,?,?,NE,PB
A_1396.2003061500000.txt,?,trabalho,maracuja,'culturas agricolas',?,?,?,NE,PE
A_1396.2003061500000.txt,?,trabalho,maracuja,'culturas agricolas',?,?,?,NE,MA
A_3989.2008061500000.txt,?,?,?,?,peixe,?,?,NE,MA
A_5450.2010061500000.txt,?,'agricultura familiar',?,?,?,'sistemas agrossilvipastoris','sistemas de producao',NE,CE
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,manejo,solo,NE,PE
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,manejo,solo,NE,RN
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,manejo,solo,NE,CE
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,manejo,solo,NE,PI
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,manejo,solo,NE,MA
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,biomassa,ecologia,NE,PB
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,biomassa,ecologia,NE,PE
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,biomassa,ecologia,NE,RN
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,biomassa,ecologia,NE,CE
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,biomassa,ecologia,NE,PI
A_5381.1998061500000.txt,cambissolo,trabalho,?,?,?,biomassa,ecologia,NE,MA
A_2320.2013061500000.txt,?,'meio ambiente',?,?,?,manejo,solo,NE,PE
A_2320.2013061500000.txt,?,'agricultura familiar',?,?,?,'ecologia vegetal',ecologia,NE,PE
A_2320.2013061500000.txt,?,'agricultura familiar',?,?,?,manejo,solo,NE,PE
A_2320.2013061500000.txt,?,trabalho,?,?,?,'ecologia vegetal',ecologia,NE,PE
A_2320.2013061500000.txt,?,trabalho,?,?,?,manejo,solo,NE,PE
A_4452.2006061500000.txt,?,trabalho,nogueira,'arboreas madeira semente produtos',?,?,?,NE,PE
A_4452.2006061500000.txt,?,trabalho,nogueira,'arboreas madeira semente produtos',?,?,?,NE,AL
A_4452.2006061500000.txt,?,trabalho,nogueira,'arboreas madeira semente produtos',?,?,?,NE,SE
A_4452.2006061500000.txt,?,trabalho,feijao,'culturas agricolas',?,?,?,NE,BA
A_4452.2006061500000.txt,?,trabalho,feijao,'culturas agricolas',?,?,?,NE,PE
A_4452.2006061500000.txt,?,trabalho,feijao,'culturas agricolas',?,?,?,NE,AL
A_4452.2006061500000.txt,?,trabalho,feijao,'culturas agricolas',?,?,?,NE,SE
A_3729.2010061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',caprino,?,?,NE,PI
A_3729.2010061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',caprino,?,?,NE,PI
A_3729.2010061500000.txt,?,'agricultura familiar',amendoim,?,caprino,?,?,NE,PI
A_3729.2010061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',caprino,?,?,NE,PI
A_3729.2010061500000.txt,?,'comunidades rurais',mandioca,'culturas agricolas',caprino,?,?,NE,PI
A_3729.2010061500000.txt,?,'comunidades rurais',arroz,'culturas agricolas',caprino,?,?,NE,PI
A_3729.2010061500000.txt,?,'comunidades rurais',milho,'culturas agricolas',caprino,?,?,NE,PI
A_3729.2010061500000.txt,?,'comunidades rurais',amendoim,?,caprino,?,?,NE,PI
A_3729.2010061500000.txt,?,'comunidades rurais',feijao,'culturas agricolas',caprino,?,?,NE,PI
A_3564.2014061500000.txt,?,trabalho,soja,'culturas agricolas',?,?,?,NE,BA
A_3564.2014061500000.txt,?,trabalho,soja,'culturas agricolas',?,?,?,NE,MA
A_3507.2010061500000.txt,?,'agricultura familiar',?,?,?,manejo,solo,NE,PI
A_3507.2010061500000.txt,?,trabalho,?,?,?,manejo,solo,NE,PI
A_3822.2005061500000.txt,argissolo,'agricultura familiar',cassia,'arboreas madeira semente produtos',?,'cobertura vegetal',ecologia,NE,BA
A_3822.2005061500000.txt,argissolo,'agricultura familiar',cassia,'arboreas madeira semente produtos',?,biomassa,ecologia,NE,BA
A_2064.2015061500000.txt,?,?,milho,'culturas agricolas',?,'manejo do solo',?,NE,BA
A_2064.2015061500000.txt,?,?,milho,'culturas agricolas',?,'manejo do solo',?,NE,MA
A_2064.2015061500000.txt,?,?,milho,'culturas agricolas',?,manejo,solo,NE,BA
A_2064.2015061500000.txt,?,?,milho,'culturas agricolas',?,manejo,solo,NE,MA
A_2064.2015061500000.txt,?,?,sorgo,'culturas agricolas',?,'manejo do solo',?,NE,BA
A_2064.2015061500000.txt,?,?,sorgo,'culturas agricolas',?,'manejo do solo',?,NE,MA
A_2064.2015061500000.txt,?,?,sorgo,'culturas agricolas',?,manejo,solo,NE,BA
A_2064.2015061500000.txt,?,?,sorgo,'culturas agricolas',?,manejo,solo,NE,MA
A_4335.2011061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,?,?,NE,BA
A_4335.2011061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',?,?,?,NE,BA
A_4335.2011061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,?,?,NE,BA
A_4335.2011061500000.txt,?,trabalho,'milho verde',?,?,?,?,NE,BA
A_4335.2011061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,?,?,NE,BA
A_4335.2011061500000.txt,?,trabalho,milho,'culturas agricolas',?,?,?,NE,BA
A_4335.2011061500000.txt,?,trabalho,feijao,'culturas agricolas',?,?,?,NE,BA
A_6255.2006061500000.txt,?,?,cenoura,horticolas,?,organico,'sistemas de producao',NE,CE
A_6255.2006061500000.txt,?,?,cenoura,horticolas,?,'manejo organico',solo,NE,CE
A_6255.2006061500000.txt,?,?,cenoura,horticolas,?,manejo,solo,NE,CE
A_6255.2006061500000.txt,?,?,cenoura,horticolas,?,adubacao,solo,NE,CE
A_6255.2006061500000.txt,?,?,cenoura,horticolas,?,organicos,'sistemas de producao',NE,CE
A_6255.2006061500000.txt,?,?,cenoura,horticolas,?,organicos,'sistemas de producao',NE,CE
A_6255.2006061500000.txt,?,?,cenoura,horticolas,?,'agricultura biodinamica','sistemas de producao',NE,CE
A_6255.2006061500000.txt,?,?,cenoura,horticolas,?,biomassa,ecologia,NE,CE
A_6255.2006061500000.txt,?,?,beterraba,horticolas,?,organico,'sistemas de producao',NE,CE
A_6255.2006061500000.txt,?,?,beterraba,horticolas,?,organico,'sistemas de producao',NE,CE
A_6255.2006061500000.txt,?,?,beterraba,horticolas,?,'manejo organico',solo,NE,CE
A_6255.2006061500000.txt,?,?,beterraba,horticolas,?,manejo,solo,NE,CE
A_6255.2006061500000.txt,?,?,beterraba,horticolas,?,adubacao,solo,NE,CE
A_6255.2006061500000.txt,?,?,beterraba,horticolas,?,organicos,'sistemas de producao',NE,CE
