Arquivo,solo,conceitos,cultura,culturaClasse1,animal,tecnologia,tecnologiaClasse,regiao,uf
A_4398.2006061500000.txt,?,'saber local',caxeta,'arboreas madeira semente produtos',?,manejo,solo,N,RO
A_4398.2006061500000.txt,?,'saber local',caxeta,'arboreas madeira semente produtos',?,safs,'sistemas de producao',N,RO
A_4398.2006061500000.txt,?,'saber local',caxeta,'arboreas madeira semente produtos',?,safs,'sistemas de producao',N,RO
A_4398.2006061500000.txt,?,'saber local',arroz,'culturas agricolas',?,'producao organica',solo,N,RO
A_4398.2006061500000.txt,?,'saber local',arroz,'culturas agricolas',?,'producao organica',planta,N,RO
A_4398.2006061500000.txt,?,'saber local',arroz,'culturas agricolas',?,'producao organica','sistemas de producao',N,RO
A_4398.2006061500000.txt,?,'saber local',arroz,'culturas agricolas',?,manejo,solo,N,RO
A_4398.2006061500000.txt,?,'saber local',arroz,'culturas agricolas',?,safs,'sistemas de producao',N,RO
A_4398.2006061500000.txt,?,'saber local',arroz,'culturas agricolas',?,safs,'sistemas de producao',N,RO
A_4398.2006061500000.txt,?,'saber local',milho,'culturas agricolas',?,'producao organica',solo,N,RO
A_4398.2006061500000.txt,?,'saber local',milho,'culturas agricolas',?,'producao organica',planta,N,RO
A_4398.2006061500000.txt,?,'saber local',milho,'culturas agricolas',?,'producao organica','sistemas de producao',N,RO
A_4398.2006061500000.txt,?,'saber local',milho,'culturas agricolas',?,manejo,solo,N,RO
A_4398.2006061500000.txt,?,'saber local',milho,'culturas agricolas',?,safs,'sistemas de producao',N,RO
A_4398.2006061500000.txt,?,'saber local',milho,'culturas agricolas',?,safs,'sistemas de producao',N,RO
A_4398.2006061500000.txt,?,'saber local',cedro,'arboreas madeira semente produtos',?,'producao organica',solo,N,RO
A_1961.2011061500000.txt,?,trabalho,arroz,'culturas agricolas',?,adubacao,solo,N,PA
A_1247.2014061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',?,?,?,N,AC
A_1247.2014061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',?,?,?,N,AC
A_1247.2014061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,?,?,N,AC
A_2035.2013061500000.txt,?,trabalho,?,?,?,?,?,N,AC
A_3849.2009061500000.txt,nitossolo,trabalho,?,?,?,?,?,N,RR
A_5069.2011061500000.txt,?,'meio ambiente',soja,'culturas agricolas',?,?,?,N,PA
A_5050.2012061500000.txt,?,'agricultura familiar',?,?,?,?,?,N,PA
A_5050.2012061500000.txt,?,trabalho,?,?,?,?,?,N,PA
A_1396.2003061500000.txt,?,'agricultura familiar',maracuja,'culturas agricolas',?,?,?,N,TO
A_1396.2003061500000.txt,?,'agricultura familiar',maracuja,'culturas agricolas',?,?,?,N,PA
A_1396.2003061500000.txt,?,'agricultura familiar',goiaba,'arboreas frutiferas',?,?,?,N,TO
A_1396.2003061500000.txt,?,'agricultura familiar',goiaba,'arboreas frutiferas',?,?,?,N,PA
A_3989.2008061500000.txt,?,?,?,?,peixe,?,?,N,PA
A_2579.1992061500000.txt,?,?,batata,horticolas,?,?,?,N,RR
A_2579.1992061500000.txt,?,?,mandioca,'culturas agricolas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,cenoura,horticolas,?,?,?,N,RR
A_2579.1992061500000.txt,?,?,arroz,'culturas agricolas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,milho,'culturas agricolas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,couve,horticolas,?,?,?,N,RR
A_2579.1992061500000.txt,?,?,abacaxi,'culturas agricolas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,repolho,horticolas,?,?,?,N,RR
A_2579.1992061500000.txt,?,?,feijao,'culturas agricolas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,maracuja,'culturas agricolas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,coentro,horticolas,?,?,?,N,RR
A_2579.1992061500000.txt,?,?,banana,'culturas agricolas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,sorgo,'culturas agricolas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,laranja,'arboreas frutiferas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,soja,'culturas agricolas',?,?,?,N,RR
A_2579.1992061500000.txt,?,?,tomate,horticolas,?,?,?,N,RR
A_2579.1992061500000.txt,?,?,cebola,horticolas,?,?,?,N,RR
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,organico,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,'transicao agroecologica',ecologia,N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,adubacao,solo,N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,psicultura,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,psicultura,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,organicos,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,organicos,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,agroecossistema,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,agroecossistema,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,gado,agroecossistema,ecologia,N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,suino,organico,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,suino,organico,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,suino,'transicao agroecologica',ecologia,N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,suino,adubacao,solo,N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,suino,psicultura,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,suino,psicultura,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,suino,organicos,'sistemas de producao',N,RO
A_751.2010061500000.txt,?,'meio ambiente',caja,?,suino,organicos,'sistemas de producao',N,RO
A_2259.2000061500000.txt,?,'meio ambiente',pimenta,horticolas,?,'cobertura vegetal',ecologia,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',pimenta,horticolas,?,'sistemas ag?arios','sistemas de producao',N,PA
A_2259.2000061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,manejo,solo,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,'cobertura vegetal',ecologia,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,'sistemas ag?arios','sistemas de producao',N,PA
A_2259.2000061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,manejo,solo,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,'cobertura vegetal',ecologia,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,'sistemas ag?arios','sistemas de producao',N,PA
A_2259.2000061500000.txt,?,'meio ambiente',milho,'culturas agricolas',?,manejo,solo,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',milho,'culturas agricolas',?,'cobertura vegetal',ecologia,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',milho,'culturas agricolas',?,'sistemas ag?arios','sistemas de producao',N,PA
A_2259.2000061500000.txt,?,'meio ambiente',dende,?,?,manejo,solo,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',dende,?,?,'cobertura vegetal',ecologia,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',dende,?,?,'sistemas ag?arios','sistemas de producao',N,PA
A_2259.2000061500000.txt,?,'meio ambiente',pimentao,horticolas,?,manejo,solo,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',pimentao,horticolas,?,manejo,solo,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',pimentao,horticolas,?,'cobertura vegetal',ecologia,N,PA
A_2259.2000061500000.txt,?,'meio ambiente',pimentao,horticolas,?,'cobertura vegetal',ecologia,N,PA
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,suino,'ecologia florestal',ecologia,N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,suino,safs,'sistemas de producao',N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,suino,safs,'sistemas de producao',N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,peixe,manejo,solo,N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,peixe,'ecologia florestal',ecologia,N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,peixe,safs,'sistemas de producao',N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,peixe,safs,'sistemas de producao',N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,ovino,manejo,solo,N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,ovino,'ecologia florestal',ecologia,N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,ovino,safs,'sistemas de producao',N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,ovino,safs,'sistemas de producao',N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,aves,manejo,solo,N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,aves,'ecologia florestal',ecologia,N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,aves,safs,'sistemas de producao',N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,taioba,horticolas,aves,safs,'sistemas de producao',N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,pimenta,horticolas,suino,manejo,solo,N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,pimenta,horticolas,suino,'ecologia florestal',ecologia,N,AC
A_2944.2011061500000.txt,?,agrobiodiversidade,pimenta,horticolas,suino,safs,'sistemas de producao',N,AC
A_5597.2010061500000.txt,?,'agricultura familiar',nogueira,'arboreas madeira semente produtos',?,?,?,N,PA
A_3261.1993061500000.txt,?,trabalho,urucum,'arboreas adubacaoverde e massa verde',abelha,?,?,N,PA
A_938.2000061500000.txt,?,ciencia,?,?,?,biomassa,ecologia,N,PA
A_938.2000061500000.txt,?,trabalho,?,?,?,biomassa,ecologia,N,PA
A_4273.1996061500000.txt,?,trabalho,feijao,'culturas agricolas',?,?,?,N,AP
A_4273.1996061500000.txt,?,trabalho,coentro,horticolas,?,?,?,N,AP
A_6217.2009061500000.txt,?,'agricultura familiar',pimenta,horticolas,?,adubacao,solo,N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimenta,horticolas,?,safs,'sistemas de producao',N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimenta,horticolas,?,safs,'sistemas de producao',N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',mogno,'arboreas madeira semente produtos',?,manejo,solo,N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',mogno,'arboreas madeira semente produtos',?,adubacao,solo,N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',mogno,'arboreas madeira semente produtos',?,safs,'sistemas de producao',N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',mogno,'arboreas madeira semente produtos',?,safs,'sistemas de producao',N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,manejo,solo,N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,manejo,solo,N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,adubacao,solo,N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,adubacao,solo,N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,safs,'sistemas de producao',N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,safs,'sistemas de producao',N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,safs,'sistemas de producao',N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,safs,'sistemas de producao',N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',maracuja,'culturas agricolas',?,manejo,solo,N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',maracuja,'culturas agricolas',?,adubacao,solo,N,PA
A_6217.2009061500000.txt,?,'agricultura familiar',maracuja,'culturas agricolas',?,safs,'sistemas de producao',N,PA
A_3138.2000061500000.txt,?,trabalho,pimentao,horticolas,?,biomassa,ecologia,N,AM
A_3138.2000061500000.txt,?,trabalho,pimentao,horticolas,?,biomassa,ecologia,N,AM
A_3564.2014061500000.txt,?,trabalho,soja,'culturas agricolas',?,?,?,N,PA
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',gado,adubacao,solo,N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',gado,safs,'sistemas de producao',N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',gado,safs,'sistemas de producao',N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',gado,agroecossistema,'sistemas de producao',N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',gado,agroecossistema,'sistemas de producao',N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',gado,agroecossistema,ecologia,N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',gado,biomassa,ecologia,N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',suino,manejo,solo,N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',suino,adubacao,solo,N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',suino,safs,'sistemas de producao',N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',suino,safs,'sistemas de producao',N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',suino,agroecossistema,'sistemas de producao',N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',suino,agroecossistema,'sistemas de producao',N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',suino,agroecossistema,ecologia,N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',mandioca,'culturas agricolas',suino,biomassa,ecologia,N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',nogueira,'arboreas madeira semente produtos',gado,manejo,solo,N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',nogueira,'arboreas madeira semente produtos',gado,adubacao,solo,N,AC
A_1835.2009061500000.txt,?,'agricultura tradicional',nogueira,'arboreas madeira semente produtos',gado,safs,'sistemas de producao',N,AC
A_4367.2003061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,adubacao,solo,N,AC
A_4367.2003061500000.txt,?,'agricultura familiar',abacaxi,'culturas agricolas',?,adubacao,solo,N,AC
A_4367.2003061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,adubacao,solo,N,AC
A_4367.2003061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,adubacao,solo,N,AC
A_4367.2003061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,adubacao,solo,N,AC
A_4367.2003061500000.txt,?,'agricultura familiar',pupunha,'arboreas madeira semente produtos',?,adubacao,solo,N,AC
A_4367.2003061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,adubacao,solo,N,AC
A_4367.2003061500000.txt,?,'agricultura familiar',cafe,?,?,adubacao,solo,N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,organico,'sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica',solo,N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica',planta,N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica','sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,manejo,solo,N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,organicos,'sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,organicos,'sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,organico,'sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,organico,'sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,'producao organica',solo,N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,'producao organica',planta,N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,'producao organica','sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,manejo,solo,N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,organicos,'sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,organicos,'sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',urucum,'arboreas adubacaoverde e massa verde',?,organico,'sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',urucum,'arboreas adubacaoverde e massa verde',?,organico,'sistemas de producao',N,AC
A_1705.2008061500000.txt,?,'agricultura familiar',urucum,'arboreas adubacaoverde e massa verde',?,'producao organica',solo,N,AC
A_5090.2014061500000.txt,?,?,?,?,peixe,?,?,N,PA
A_5090.2014061500000.txt,?,?,?,?,peixe,?,?,N,AM
A_5090.2014061500000.txt,?,?,?,?,peixe,?,?,N,AP
A_3507.2010061500000.txt,?,'agricultura familiar',?,?,?,manejo,solo,N,PA
A_3507.2010061500000.txt,?,'agricultura familiar',?,?,?,manejo,solo,N,AM
A_3507.2010061500000.txt,?,trabalho,?,?,?,manejo,solo,N,PA
A_3507.2010061500000.txt,?,trabalho,?,?,?,manejo,solo,N,AM
A_2064.2015061500000.txt,?,?,milho,'culturas agricolas',?,'manejo do solo',?,N,PA
A_2064.2015061500000.txt,?,?,milho,'culturas agricolas',?,manejo,solo,N,PA
A_2064.2015061500000.txt,?,?,sorgo,'culturas agricolas',?,'manejo do solo',?,N,PA
A_3405.2009061500000.txt,?,trabalho,?,?,?,agroecossistema,'sistemas de producao',N,PA
A_3405.2009061500000.txt,?,trabalho,?,?,?,agroecossistema,ecologia,N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',pimenta,horticolas,suino,organico,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',pimenta,horticolas,suino,manejo,solo,N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',pimenta,horticolas,suino,agroextrativismo,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',pimenta,horticolas,suino,'sistemas ag?arios','sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',pimenta,horticolas,suino,agrosilvicultura,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',pimenta,horticolas,suino,organicos,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',pimenta,horticolas,suino,organicos,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',caju,'arboreas frutiferas',suino,organico,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',caju,'arboreas frutiferas',suino,organico,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',caju,'arboreas frutiferas',suino,manejo,solo,N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',caju,'arboreas frutiferas',suino,agroextrativismo,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',caju,'arboreas frutiferas',suino,'sistemas ag?arios','sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',caju,'arboreas frutiferas',suino,agrosilvicultura,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',caju,'arboreas frutiferas',suino,organicos,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',caju,'arboreas frutiferas',suino,organicos,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',jaca,'arboreas frutiferas',suino,organico,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',jaca,'arboreas frutiferas',suino,organico,'sistemas de producao',N,PA
A_2277.2000061500000.txt,?,'agricultura familiar',jaca,'arboreas frutiferas',suino,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',peixe,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',suino,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',peixe,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',suino,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',peixe,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',suino,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',peixe,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',copaiba,'arboreas madeira semente produtos',suino,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',copaiba,'arboreas madeira semente produtos',peixe,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',suino,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',peixe,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',cafe,?,suino,manejo,solo,N,PA
A_3826.2005061500000.txt,?,'agricultura familiar',cafe,?,peixe,manejo,solo,N,PA
A_3826.2005061500000.txt,?,ciencia,mandioca,'culturas agricolas',suino,manejo,solo,N,PA
A_3826.2005061500000.txt,?,ciencia,mandioca,'culturas agricolas',peixe,manejo,solo,N,PA
A_3826.2005061500000.txt,?,ciencia,arroz,'culturas agricolas',suino,manejo,solo,N,PA
A_3826.2005061500000.txt,?,ciencia,arroz,'culturas agricolas',peixe,manejo,solo,N,PA
A_3826.2005061500000.txt,?,ciencia,milho,'culturas agricolas',suino,manejo,solo,N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',araca,?,?,organico,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',araca,?,?,plantadora,'engenharia agricola',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',araca,?,?,plantadora,'engenharia agricola',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',araca,?,?,adubacao,solo,N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',araca,?,?,organicos,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',araca,?,?,organicos,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',amendoim,?,?,organico,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',amendoim,?,?,organico,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',amendoim,?,?,plantadora,'engenharia agricola',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',amendoim,?,?,plantadora,'engenharia agricola',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',amendoim,?,?,adubacao,solo,N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',amendoim,?,?,organicos,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',amendoim,?,?,organicos,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,organico,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,organico,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,plantadora,'engenharia agricola',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,plantadora,'engenharia agricola',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,adubacao,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',pimenta,horticolas,ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',nogueira,'arboreas madeira semente produtos',ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',pimentao,horticolas,ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',pimentao,horticolas,ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',algodao,'culturas agricolas',ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',soja,'culturas agricolas',ovino,manejo,solo,N,PA
A_5530.2012061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,trabalho,mandioca,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,trabalho,arroz,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,trabalho,milho,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,trabalho,feijao,'culturas agricolas',gado,manejo,solo,N,PA
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',solo,N,TO
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',planta,N,TO
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua','engenharia agricola',N,TO
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',solo,N,PA
A_5789.2009061500000.txt,?,?,nogueira,'arboreas madeira semente produtos',?,?,?,N,PA
A_3498.2008061500000.txt,latossolo,'meio ambiente',arroz,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'meio ambiente',milho,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'meio ambiente',feijao,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'meio ambiente',banana,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'meio ambiente',cafe,?,?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',mandioca,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',arroz,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',milho,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',banana,'culturas agricolas',?,biomassa,ecologia,N,AC
